Item ID,Item_Description,Category,Year_Month_Str,Year,Month,Total_Qty_Sold,Num_Orders,Num_Days_With_Sales,Avg_Qty_Per_Order,Avg_Unit_Price,Median_Unit_Price,Min_Unit_Price,Max_Unit_Price,Std_Unit_Price,Price_Change_Pct,Total_Revenue,Qty_Lag_1,Qty_Lag_2,Qty_Lag_3,Qty_Rolling_3M_Avg,Qty_Rolling_6M_Avg,Qty_Growth_Pct,Lifetime_Total_Qty,Lifetime_Avg_Price,Months_Since_Launch
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-05,2023,5,9,9,7,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1251.0,3.0,5.0,3.0,3.67,3.67,200.0,85,137.42,4
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-06,2023,6,9,9,8,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1251.0,9.0,3.0,5.0,5.67,5.0,0.0,85,137.42,5
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-07,2023,7,5,4,4,1.25,139.0,139.0,139.0,139.0,0.0,0.0,695.0,9.0,9.0,3.0,7.0,5.8,-44.44,85,137.42,6
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-08,2023,8,5,5,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,695.0,5.0,9.0,9.0,7.67,5.67,0.0,85,137.42,7
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-09,2023,9,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,5.0,5.0,9.0,6.33,6.0,-40.0,85,137.42,8
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-10,2023,10,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,3.0,5.0,5.0,4.33,5.67,-66.67,85,137.42,9
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-11,2023,11,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,1.0,3.0,5.0,3.0,5.33,200.0,85,137.42,10
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2023-12,2023,12,7,6,6,1.17,139.0,139.0,139.0,139.0,0.0,0.0,973.0,3.0,1.0,3.0,2.33,4.33,133.33,85,137.42,11
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-01,2024,1,10,8,8,1.25,139.0,139.0,139.0,139.0,0.0,0.0,1390.0,7.0,3.0,1.0,3.67,4.0,42.86,85,137.42,12
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-02,2024,2,5,5,5,1.0,139.0,139.0,139.0,139.0,0.0,0.0,695.0,10.0,7.0,3.0,6.67,4.83,-50.0,85,137.42,13
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-03,2024,3,4,4,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,5.0,10.0,7.0,7.33,4.83,-20.0,85,137.42,14
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-04,2024,4,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,4.0,5.0,10.0,6.33,5.0,-75.0,85,137.42,15
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-08,2024,8,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,4.0,5.0,3.33,5.0,100.0,85,137.42,19
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-09,2024,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,1.0,4.0,2.33,4.83,-50.0,85,137.42,20
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-11,2024,11,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,2.0,1.0,1.33,3.83,100.0,85,137.42,22
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2024-12,2024,12,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,1.0,2.0,1.67,2.5,-50.0,85,137.42,23
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2025-06,2025,6,2,2,2,1.0,132.5,132.5,126.0,139.0,9.19,-4.68,265.0,1.0,2.0,1.0,1.33,1.83,100.0,85,137.42,29
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2025-09,2025,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,4.91,139.0,2.0,1.0,2.0,1.67,1.5,-50.0,85,137.42,32
S14-MGSWLT-BLUE,Magsafe Wallet - Blue,Wallets & Cases,2025-11,2025,11,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,1.0,2.0,1.0,1.33,1.5,200.0,85,137.42,34
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-01,2023,1,2,2,2,1.0,129.0,129.0,129.0,129.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,101,138.84,0
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-03,2023,3,2,2,2,1.0,148.78,148.78,122.55,175.0,37.09,15.33,297.55,2.0,0.0,0.0,2.0,2.0,0.0,101,138.84,2
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-04,2023,4,4,4,4,1.0,135.5,135.5,132.0,139.0,4.04,-8.93,542.0,2.0,2.0,0.0,2.0,2.0,100.0,101,138.84,3
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-05,2023,5,9,9,8,1.0,139.0,139.0,139.0,139.0,0.0,2.58,1251.0,4.0,2.0,2.0,2.67,2.67,125.0,101,138.84,4
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-06,2023,6,9,9,9,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1251.0,9.0,4.0,2.0,5.0,4.25,0.0,101,138.84,5
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-07,2023,7,8,8,8,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1112.0,9.0,9.0,4.0,7.33,5.2,-11.11,101,138.84,6
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-08,2023,8,7,7,6,1.0,139.0,139.0,139.0,139.0,0.0,0.0,973.0,8.0,9.0,9.0,8.67,5.67,-12.5,101,138.84,7
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-09,2023,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,7.0,8.0,9.0,8.0,6.5,-85.71,101,138.84,8
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-10,2023,10,7,7,6,1.0,139.0,139.0,139.0,139.0,0.0,0.0,973.0,1.0,7.0,8.0,5.33,6.33,600.0,101,138.84,9
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-11,2023,11,5,5,5,1.0,139.0,139.0,139.0,139.0,0.0,0.0,695.0,7.0,1.0,7.0,5.0,6.83,-28.57,101,138.84,10
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2023-12,2023,12,11,4,3,2.75,139.0,139.0,139.0,139.0,0.0,0.0,1529.0,5.0,7.0,1.0,4.33,6.17,120.0,101,138.84,11
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-01,2024,1,8,8,7,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1112.0,11.0,5.0,7.0,7.67,6.5,-27.27,101,138.84,12
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-02,2024,2,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,8.0,11.0,5.0,8.0,6.5,-75.0,101,138.84,13
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-03,2024,3,4,4,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,2.0,8.0,11.0,7.0,5.67,100.0,101,138.84,14
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-04,2024,4,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,4.0,2.0,8.0,4.67,6.17,-50.0,101,138.84,15
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-05,2024,5,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,2.0,4.0,2.0,2.67,5.33,0.0,101,138.84,16
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-06,2024,6,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,2.0,2.0,4.0,2.67,4.83,50.0,101,138.84,17
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-07,2024,7,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,3.0,2.0,2.0,2.33,3.5,-66.67,101,138.84,18
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-08,2024,8,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,3.0,2.0,2.0,2.33,0.0,101,138.84,19
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-10,2024,10,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,1.0,3.0,1.67,2.17,100.0,101,138.84,21
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2024-12,2024,12,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,2.0,1.0,1.0,1.33,1.83,0.0,101,138.84,23
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-01,2025,1,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,2.0,1.0,1.67,1.83,-50.0,101,138.84,24
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-06,2025,6,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,2.0,2.0,1.67,1.67,0.0,101,138.84,29
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-08,2025,8,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,2.0,1.33,1.33,0.0,101,138.84,31
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-09,2025,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.33,0.0,101,138.84,32
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-11,2025,11,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.33,0.0,101,138.84,34
S14-MGSWLT-BRWN,Magsafe Wallet - Brown,Wallets & Cases,2025-12,2025,12,4,2,2,2.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,1.0,1.0,1.0,1.0,1.17,300.0,101,138.84,35
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-01,2023,1,4,4,4,1.0,124.28,122.78,122.55,129.0,3.16,0.0,497.1,0.0,0.0,0.0,0.0,0.0,0.0,59,137.32,0
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-02,2023,2,1,1,1,1.0,129.0,129.0,129.0,129.0,0.0,3.8,129.0,4.0,0.0,0.0,4.0,4.0,-75.0,59,137.32,1
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-04,2023,4,4,4,4,1.0,134.0,134.0,129.0,139.0,5.77,3.88,536.0,1.0,4.0,0.0,2.5,2.5,300.0,59,137.32,3
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-05,2023,5,3,3,2,1.0,139.0,139.0,139.0,139.0,0.0,3.73,417.0,4.0,1.0,4.0,3.0,3.0,-25.0,59,137.32,4
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-06,2023,6,4,4,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,3.0,4.0,1.0,2.67,3.0,33.33,59,137.32,5
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-07,2023,7,5,5,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,695.0,4.0,3.0,4.0,3.67,3.2,25.0,59,137.32,6
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-08,2023,8,4,4,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,5.0,4.0,3.0,4.0,3.5,-20.0,59,137.32,7
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-09,2023,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,4.0,5.0,4.0,4.33,3.5,-75.0,59,137.32,8
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-10,2023,10,3,3,3,1.0,137.0,139.0,133.0,139.0,3.46,-1.44,411.0,1.0,4.0,5.0,3.33,3.5,200.0,59,137.32,9
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-11,2023,11,3,3,3,1.0,137.61,139.0,134.83,139.0,2.41,0.45,412.83,3.0,1.0,4.0,2.67,3.33,0.0,59,137.32,10
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2023-12,2023,12,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,1.01,139.0,3.0,3.0,1.0,2.33,3.33,-66.67,59,137.32,11
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-01,2024,1,8,8,8,1.0,139.0,139.0,139.0,139.0,0.0,0.0,1112.0,1.0,3.0,3.0,2.33,2.83,700.0,59,137.32,12
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-02,2024,2,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,8.0,1.0,3.0,4.0,3.33,-87.5,59,137.32,13
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-03,2024,3,5,5,5,1.0,139.0,139.0,139.0,139.0,0.0,0.0,695.0,1.0,8.0,1.0,3.33,2.83,400.0,59,137.32,14
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-04,2024,4,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,5.0,1.0,8.0,4.67,3.5,-60.0,59,137.32,15
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-06,2024,6,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,5.0,1.0,2.67,3.33,-50.0,59,137.32,17
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-07,2024,7,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,2.0,5.0,2.67,3.0,100.0,59,137.32,18
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-10,2024,10,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,2.0,1.0,2.0,1.67,3.17,0.0,59,137.32,21
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2024-12,2024,12,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,2.0,1.0,1.67,2.17,-50.0,59,137.32,23
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2025-01,2025,1,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,2.0,2.0,1.67,2.17,0.0,59,137.32,24
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2025-02,2025,2,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,2.0,1.33,1.5,0.0,59,137.32,25
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2025-08,2025,8,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.33,0.0,59,137.32,31
S14-MGSWLT-GREN,Magsafe Wallet - Green,Wallets & Cases,2025-09,2025,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.33,0.0,59,137.32,32
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-01,2023,1,3,3,3,1.0,122.85,123.0,122.55,123.0,0.26,0.0,368.55,0.0,0.0,0.0,0.0,0.0,0.0,33,136.55,0
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-02,2023,2,1,1,1,1.0,129.0,129.0,129.0,129.0,0.0,5.01,129.0,3.0,0.0,0.0,3.0,3.0,-66.67,33,136.55,1
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-03,2023,3,2,2,2,1.0,129.0,129.0,129.0,129.0,0.0,0.0,258.0,1.0,3.0,0.0,2.0,2.0,100.0,33,136.55,2
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-04,2023,4,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,7.75,278.0,2.0,1.0,3.0,2.0,2.0,0.0,33,136.55,3
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-05,2023,5,4,4,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,2.0,2.0,1.0,1.67,2.0,100.0,33,136.55,4
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-06,2023,6,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,4.0,2.0,2.0,2.67,2.4,-25.0,33,136.55,5
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-07,2023,7,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,3.0,4.0,2.0,3.0,2.5,-66.67,33,136.55,6
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-09,2023,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,3.0,4.0,2.67,2.17,0.0,33,136.55,8
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-10,2023,10,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,1.0,3.0,1.67,2.17,100.0,33,136.55,9
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-11,2023,11,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,2.0,1.0,1.0,1.33,2.17,50.0,33,136.55,10
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2023-12,2023,12,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,3.0,2.0,1.0,2.0,2.33,-33.33,33,136.55,11
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2024-01,2024,1,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,2.0,3.0,2.0,2.33,2.0,0.0,33,136.55,12
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2024-02,2024,2,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,2.0,3.0,2.33,1.83,-50.0,33,136.55,13
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2024-03,2024,3,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,2.0,2.0,1.67,1.83,100.0,33,136.55,14
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2024-04,2024,4,2,1,1,2.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,2.0,1.0,2.0,1.67,2.0,0.0,33,136.55,15
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2024-10,2024,10,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,2.0,1.0,1.67,2.0,-50.0,33,136.55,21
S14-MGSWLT-REDD,Magsafe Wallet - Red,Wallets & Cases,2025-09,2025,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,2.0,2.0,1.67,1.67,0.0,33,136.55,32
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-01,2023,1,2,2,2,1.0,126.0,126.0,123.0,129.0,4.24,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,87,137.37,0
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-02,2023,2,2,2,2,1.0,129.0,129.0,129.0,129.0,0.0,2.38,258.0,2.0,0.0,0.0,2.0,2.0,0.0,87,137.37,1
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-03,2023,3,7,7,6,1.0,127.73,129.0,122.55,139.0,5.89,-0.98,894.1,2.0,2.0,0.0,2.0,2.0,250.0,87,137.37,2
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-04,2023,4,3,3,3,1.0,135.67,139.0,129.0,139.0,5.77,6.22,407.0,7.0,2.0,2.0,3.67,3.67,-57.14,87,137.37,3
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-05,2023,5,5,5,5,1.0,139.0,139.0,139.0,139.0,0.0,2.45,695.0,3.0,7.0,2.0,4.0,3.5,66.67,87,137.37,4
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-06,2023,6,4,4,4,1.0,139.0,139.0,139.0,139.0,0.0,0.0,556.0,5.0,3.0,7.0,5.0,3.8,-20.0,87,137.37,5
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-07,2023,7,7,6,6,1.17,139.0,139.0,139.0,139.0,0.0,0.0,973.0,4.0,5.0,3.0,4.0,3.83,75.0,87,137.37,6
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-08,2023,8,8,7,5,1.14,139.0,139.0,139.0,139.0,0.0,0.0,1112.0,7.0,4.0,5.0,5.33,4.67,14.29,87,137.37,7
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-09,2023,9,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,0.0,417.0,8.0,7.0,4.0,6.33,5.67,-62.5,87,137.37,8
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-10,2023,10,6,5,5,1.2,139.0,139.0,139.0,139.0,0.0,0.0,834.0,3.0,8.0,7.0,6.0,5.0,100.0,87,137.37,9
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-11,2023,11,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,6.0,3.0,8.0,5.67,5.5,-66.67,87,137.37,10
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2023-12,2023,12,7,7,5,1.0,139.0,139.0,139.0,139.0,0.0,0.0,973.0,2.0,6.0,3.0,3.67,5.0,250.0,87,137.37,11
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-01,2024,1,6,6,6,1.0,139.0,139.0,139.0,139.0,0.0,0.0,834.0,7.0,2.0,6.0,5.0,5.5,-14.29,87,137.37,12
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-02,2024,2,6,6,5,1.0,139.0,139.0,139.0,139.0,0.0,0.0,834.0,6.0,7.0,2.0,5.0,5.33,0.0,87,137.37,13
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-03,2024,3,6,6,6,1.0,138.97,139.0,138.81,139.0,0.08,-0.02,833.81,6.0,6.0,7.0,6.33,5.0,0.0,87,137.37,14
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-04,2024,4,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.02,139.0,6.0,6.0,6.0,6.0,5.5,-83.33,87,137.37,15
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-05,2024,5,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,6.0,6.0,4.33,4.67,0.0,87,137.37,16
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-07,2024,7,2,2,2,1.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,1.0,6.0,2.67,4.5,100.0,87,137.37,18
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2024-09,2024,9,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,1.0,1.0,1.33,3.67,-50.0,87,137.37,20
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-01,2025,1,2,1,1,2.0,139.0,139.0,139.0,139.0,0.0,0.0,278.0,1.0,2.0,1.0,1.33,2.83,100.0,87,137.37,24
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-03,2025,3,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,2.0,1.0,2.0,1.67,2.17,-50.0,87,137.37,26
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-05,2025,5,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,2.0,1.0,1.33,1.33,0.0,87,137.37,28
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-06,2025,6,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,2.0,1.33,1.33,0.0,87,137.37,29
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-07,2025,7,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.33,0.0,87,137.37,30
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-08,2025,8,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.17,0.0,87,137.37,31
S14-MGSWLT-VIOL,Magsafe Wallet - Violet,Wallets & Cases,2025-10,2025,10,1,1,1,1.0,139.0,139.0,139.0,139.0,0.0,0.0,139.0,1.0,1.0,1.0,1.0,1.17,0.0,87,137.37,33
S14-MGSWLT-YLLW,Magsafe Wallet - Yellow,Wallets & Cases,2023-01,2023,1,4,4,4,1.0,127.39,129.0,122.55,129.0,3.22,0.0,509.55,0.0,0.0,0.0,0.0,0.0,0.0,59,137.59,0
S14-MGSWLT-YLLW,Magsafe Wallet - Yellow,Wallets & Cases,2023-03,2023,3,2,2,2,1.0,129.0,129.0,129.0,129.0,0.0,1.26,258.0,4.0,0.0,0.0,4.0,4.0,-50.0,59,137.59,2
S14-MGSWLT-YLLW,Magsafe Wallet - Yellow,Wallets & Cases,2023-04,2023,4,3,3,3,1.0,133.33,132.0,129.0,139.0,5.13,3.36,400.0,2.0,4.0,0.0,3.0,3.0,50.0,59,137.59,3
S14-MGSWLT-YLLW,Magsafe Wallet - Yellow,Wallets & Cases,2023-05,2023,5,3,3,3,1.0,139.0,139.0,139.0,139.0,0.0,4.25,417.0,3.0,2.0,4.0,3.0,3.0,0.0,59,137.59,4
